Registration ID,Year,Work Country,Region,Title Category,Registration Type,Gender,# of Abstract Submissions
2111,1,Tunisia,Africa,Industry,Student Non-Member,Male,
2112,1,USA,USA,Graduate Student,Student,Male,
2113,1,USA,USA,Graduate Student,Student Non-Member,Female,
2114,1,USA,USA,Industry,Non-Member,Male,
2115,1,Saudi Arabia,Middle East,Industry,Non-Member,Male,
2116,1,USA,USA,Industry,"Silver Sponsor ($2,500 - $4,999)",Male,
2117,1,USA,USA,Industry,Board Member,Male,
2118,1,USA,USA,Industry,Non-Member,Male,
2119,1,USA,USA,Professor,Board Member,Male,
2120,1,Unknown,Unknown,Unknown/Other,Guest,Female,
2121,1,USA,USA,Government Scientist,Non-Member,Male,
2122,1,USA,USA,Industry,Complementary Registration - Student,Male,
2123,1,USA,USA,Industry,Non-Member,Male,
2124,1,USA,USA,Professor,Non-Member,Male,
2125,1,Unknown,Unknown,Industry,Guest,Female,
2126,1,USA,USA,Graduate Student,Student Non-Member,Male,
2127,1,USA,USA,Professor,Non-Member,Male,
2128,1,USA,USA,Graduate Student,Student Non-Member,Male,
2129,1,USA,USA,Industry,Non-Member,Male,
2130,1,Switzerland,Europe,Graduate Student,Student,Male,
2131,1,USA,USA,Industry,Non-Member,Male,
2132,1,USA,USA,Industry,Non-Member,Male,
2133,1,USA,USA,Professor,Non-Member,Male,
2134,1,USA,USA,Professor,Non-Member,Male,
2135,1,USA,USA,Professor,Non-Member,Male,
2136,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
2137,1,USA,USA,Graduate Student,Student Non-Member,Male,
2138,1,USA,USA,Industry,Non-Member,Male,
2139,1,USA,USA,Industry,Student,Female,
2140,1,USA,USA,Professor,Member,Male,
2141,1,USA,USA,Graduate Student,Student Non-Member,Female,
2142,1,USA,USA,Professor,Member,Male,
2143,1,Canada,Other Americas,Postdoctoral Researcher,Student Non-Member,Unknown,
2144,1,China,Asia,Industry,Non-Member,Unknown,
2145,1,USA,USA,Professor,Member,Female,
2146,1,Singapore,Asia,Professor,Non-Member,Female,
2147,1,USA,USA,Industry,Non-Member,Male,
2148,1,Saudi Arabia,Middle East,Industry,Non-Member,Male,
2149,1,USA,USA,Graduate Student,Student Non-Member,Female,
2150,1,USA,USA,Industry,Non-Member,Male,
2151,1,South Korea,Asia,Graduate Student,Student Non-Member,Male,
2152,1,Singapore,Asia,Professor,Non-Member,Male,
2153,1,USA,USA,Industry,Non-Member,Male,
2154,1,USA,USA,Industry,Student,Male,
2155,1,Saudi Arabia,Middle East,Industry,Guest,Unknown,
2156,1,Singapore,Asia,Professor,Member,Male,
2157,1,USA,USA,Graduate Student,Student Non-Member,Female,
2158,1,USA,USA,Industry,Student,Male,
2159,1,USA,USA,Industry,"Gold Sponsor ($5,000 - $9,999)",Male,
2160,1,USA,USA,Industry,Member,Male,
2161,1,USA,USA,Professor,Member,Male,
2162,1,Singapore,Asia,Graduate Student,Student,Unknown,
2163,1,USA,USA,Graduate Student,Student Non-Member,Male,
2164,1,China,Asia,Industry,Non-Member,Unknown,
2165,1,USA,USA,Industry,Non-Member,Unknown,
2166,1,Brazil,Other Americas,Unknown/Other,Student Non-Member,Male,
2167,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
2168,1,USA,USA,Industry,Student Non-Member,Male,
2169,1,USA,USA,Professor,Non-Member,Male,
2170,1,USA,USA,Industry,Non-Member,Male,
2171,1,USA,USA,Graduate Student,Student Non-Member,Male,
2172,1,USA,USA,Industry,Member,Male,
2173,1,USA,USA,Graduate Student,Student Non-Member,Male,
2174,1,USA,USA,Industry,Non-Member,Male,
2175,1,USA,USA,Industry,Member,Male,
2176,1,USA,USA,Industry,Member,Male,
2177,1,USA,USA,Industry,Non-Member,Male,
2178,1,USA,USA,Industry,Non-Member,Male,
2179,1,USA,USA,Industry,Student,Female,
2180,1,South Korea,Asia,Industry,Non-Member,Unknown,
2181,1,USA,USA,Professor,Board Member,Female,
2182,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
2183,1,USA,USA,Industry,Student,Male,
2184,1,USA,USA,Unknown/Other,Member,Male,
2185,1,USA,USA,Postdoctoral Researcher,Student,Male,
2186,1,Israel,Middle East,Graduate Student,Student Non-Member,Female,
2187,1,USA,USA,Professor,Member,Male,
2188,1,USA,USA,Industry,Non-Member,Female,
2189,1,USA,USA,Professor,Member,Male,
2190,1,Saudi Arabia,Middle East,Academia Scientist,Student Non-Member,Male,
2191,1,USA,USA,Professor,Member,Male,
2192,1,Germany,Europe,Industry,Non-Member,Male,
2193,1,USA,USA,Industry,Student Non-Member,Female,
2194,1,USA,USA,Industry,Board Member,Male,
2195,1,Italy,Europe,Industry,Non-Member,Male,
2196,1,Singapore,Asia,Graduate Student,Student,Female,
2197,1,USA,USA,Graduate Student,Student Non-Member,Male,
2198,1,USA,USA,Industry,Complimentary Registration,Male,
2199,1,USA,USA,Industry,Non-Member,Unknown,
2200,1,USA,USA,Professor,Complimentary Registration,Male,
2201,1,USA,USA,Industry,Member,Unknown,
2202,1,USA,USA,Industry,Non-Member,Unknown,
2203,1,Canada,Other Americas,Professor,Non-Member,Male,
2204,1,USA,USA,Industry,Non-Member,Male,
2205,1,USA,USA,Industry,Member,Male,
2206,1,USA,USA,Professor,Non-Member,Male,
2207,1,USA,USA,Professor,Member,Male,
2208,1,USA,USA,Industry,Non-Member,Male,
2209,1,USA,USA,Industry,Non-Member,Male,
2210,1,USA,USA,Industry,Non-Member,Male,
2211,1,China,Asia,Industry,Non-Member,Female,
2212,1,USA,USA,Government Scientist,Non-Member,Female,
2213,1,USA,USA,Graduate Student,Student Non-Member,Male,
2214,1,China,Asia,Professor,Non-Member,Male,
2215,1,USA,USA,Professor,Non-Member,Male,
2216,1,USA,USA,Professor,Non-Member,Female,
2217,1,USA,USA,Professor,Non-Member,Female,
2218,1,Australia,Oceania,Industry,Guest,Male,
2219,1,Norway,Europe,Professor,Member,Female,
2220,1,USA,USA,Graduate Student,Student Non-Member,Female,
2221,1,USA,USA,Industry,"Silver Sponsor ($2,500 - $4,999)",Male,
2222,1,USA,USA,Industry,Non-Member,Male,
2223,1,USA,USA,Industry,Member,Female,
2224,1,United Arab Emirates,Middle East,Professor,Non-Member,Male,
2225,1,USA,USA,Industry,Complimentary Registration,Male,
2226,1,USA,USA,Industry,Complimentary Registration,Male,
2227,1,Germany,Europe,Academia Scientist,Student Non-Member,Male,
2228,1,USA,USA,Graduate Student,Student Non-Member,Female,
2229,1,USA,USA,Professor,Board Member,Male,
2230,1,USA,USA,Professor,Non-Member,Male,
2231,1,USA,USA,Professor,Non-Member,Female,
2232,1,USA,USA,Government Scientist,Non-Member,Male,
2233,1,USA,USA,Industry,Guest,Female,
2234,1,Unknown,Unknown,Professor,Guest,Female,
2235,1,USA,USA,Industry,Non-Member,Male,
2236,1,USA,USA,Industry,Non-Member,Male,
2237,1,USA,USA,Industry,"Exhibitor ($2,500)",Male,
2238,1,USA,USA,Industry,Non-Member,Female,
2239,1,Canada,Other Americas,Industry,Student Non-Member,Male,
2240,1,USA,USA,Professor,Board Member,Male,
2241,1,USA,USA,Graduate Student,Student Non-Member,Female,
2242,1,USA,USA,Postdoctoral Researcher,Non-Member,Female,
2243,1,USA,USA,Graduate Student,Student,Male,
2244,1,Canada,Other Americas,Graduate Student,Student Non-Member,Male,
2245,1,USA,USA,Graduate Student,Student,Male,
2246,1,USA,USA,Graduate Student,Student,Female,
2247,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Female,
2248,1,USA,USA,Graduate Student,Student,Male,
2249,1,USA,USA,Government Scientist,Non-Member,Male,
2250,1,USA,USA,Graduate Student,Complementary Registration - Student,Female,
2251,1,USA,USA,Graduate Student,Student Non-Member,Male,
2252,1,Unknown,Unknown,Industry,Exhibitor Registrant,Female,
2253,1,Singapore,Asia,Graduate Student,Student Non-Member,Male,
2254,1,USA,USA,Industry,Member,Male,
2255,1,USA,USA,Industry,Non-Member,Male,
2256,1,Singapore,Asia,Graduate Student,Student Non-Member,Female,
2257,1,USA,USA,Graduate Student,Student Non-Member,Male,
2258,1,South Korea,Asia,Industry,Non-Member,Unknown,
2259,1,USA,USA,Industry,Board Member,Male,
2260,1,USA,USA,Graduate Student,Student Non-Member,Male,
2261,1,USA,USA,Professor,Non-Member,Male,
2262,1,Saudi Arabia,Middle East,Industry,Member,Male,
2263,1,USA,USA,Industry,Member,Female,
2264,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
2265,1,USA,USA,Graduate Student,Student Non-Member,Female,
2266,1,South Korea,Asia,Professor,Non-Member,Male,
2267,1,USA,USA,Industry,Complimentary Registration,Male,
2268,1,USA,USA,Graduate Student,Student Non-Member,Female,
2269,1,USA,USA,Industry,Non-Member,Male,
2270,1,USA,USA,Government Scientist,Non-Member,Male,
2271,1,USA,USA,Graduate Student,Student,Female,
2272,1,USA,USA,Professor,Member,Male,
2273,1,USA,USA,Postdoctoral Researcher,Non-Member,Male,
2274,1,South Korea,Asia,Industry,Non-Member,Unknown,
2275,1,USA,USA,Graduate Student,Student Non-Member,Female,
2276,1,USA,USA,Industry,Non-Member,Male,
2277,1,South Korea,Asia,Industry,Guest,Unknown,
2278,1,USA,USA,Industry,Member,Unknown,
2279,1,USA,USA,Industry,Board Member,Male,
2280,1,USA,USA,Industry,Non-Member,Male,
2281,1,USA,USA,Industry,Non-Member,Female,
2282,1,USA,USA,Professor,Founder,Male,
2283,1,Unknown,Unknown,Unknown/Other,Guest,Unknown,
2284,1,USA,USA,Industry,Member,Male,
2285,1,USA,USA,Graduate Student,Student Non-Member,Female,
2286,1,USA,USA,Industry,Non-Member,Male,
2287,1,USA,USA,Professor,Member,Male,
2288,1,USA,USA,Professor,Member,Male,
2289,1,Canada,Other Americas,Graduate Student,Student Non-Member,Female,
2290,1,USA,USA,Graduate Student,Student Non-Member,Female,
2291,1,USA,USA,Graduate Student,Student Non-Member,Female,
2292,1,USA,USA,Professor,Non-Member,Male,
2293,1,USA,USA,Professor,Non-Member,Female,
2294,1,Canada,Other Americas,Professor,Non-Member,Male,
2295,1,USA,USA,Industry,Non-Member,Male,
2296,1,USA,USA,Industry,Member,Male,
2297,1,USA,USA,Undergraduate Student,Student Non-Member,Male,
2298,1,South Korea,Asia,Unknown/Other,Non-Member,Male,
2299,1,Unknown,Unknown,Graduate Student,Complementary Registration - Student,Male,
2300,1,USA,USA,Postdoctoral Researcher,Non-Member,Male,
2301,1,South Korea,Asia,Unknown/Other,Student Non-Member,Male,
2302,1,USA,USA,Graduate Student,Student,Female,
2303,1,South Korea,Asia,Graduate Student,Student Non-Member,Unknown,
2304,1,USA,USA,Industry,Non-Member,Female,
2305,1,USA,USA,Industry,Member,Male,
2306,1,USA,USA,Graduate Student,Student Non-Member,Female,
2307,1,Germany,Europe,Graduate Student,Student Non-Member,Male,
2308,1,Unknown,Unknown,Graduate Student,Complimentary Registration,Female,
2309,1,USA,USA,Professor,Member,Female,
2310,1,USA,USA,Academia Scientist,Non-Member,Female,
2311,1,USA,USA,Professor,Member,Male,
2312,1,USA,USA,Industry,Member,Unknown,
2313,1,USA,USA,Graduate Student,Student Non-Member,Male,
2314,1,USA,USA,Professor,Board Member,Female,
2315,1,Israel,Middle East,Professor,Non-Member,Male,
2316,1,USA,USA,Professor,Member,Male,
2317,1,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Male,
2318,1,USA,USA,Industry,Member,Male,
2319,1,USA,USA,Graduate Student,Student Non-Member,Female,
2320,1,USA,USA,Graduate Student,Student Non-Member,Male,
2321,1,USA,USA,Industry,Member,Male,
2322,1,USA,USA,Government Scientist,Member,Male,
2323,1,China,Asia,Professor,Non-Member,Unknown,
2324,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Female,
2325,1,USA,USA,Professor,Non-Member,Male,
2326,1,United Kingdom,Europe,Professor,Non-Member,Male,
2327,1,Singapore,Asia,Academia Scientist,Non-Member,Male,
2328,1,China,Asia,Unknown/Other,Student Non-Member,Unknown,
2329,1,USA,USA,Industry,Non-Member,Female,
2330,1,USA,USA,Professor,Member,Male,
2331,1,Singapore,Asia,Graduate Student,Student,Unknown,
2332,1,USA,USA,Postdoctoral Researcher,Non-Member,Male,
2333,1,USA,USA,Graduate Student,Student Non-Member,Male,
2334,1,USA,USA,Graduate Student,Student Non-Member,Female,
2335,1,Canada,Other Americas,Graduate Student,Student Non-Member,Female,
2336,1,USA,USA,Industry,Complimentary Registration,Male,
2337,1,USA,USA,Graduate Student,Student Non-Member,Male,
2338,1,USA,USA,Graduate Student,Student Non-Member,Female,
2339,1,South Africa,Africa,Professor,Non-Member,Male,
2340,1,USA,USA,Industry,Non-Member,Male,
2341,1,USA,USA,Professor,Non-Member,Male,
2342,1,USA,USA,Industry,Complimentary Registration,Unknown,
2343,1,USA,USA,Professor,Complimentary Registration,Female,
2344,1,USA,USA,Industry,"Silver Sponsor ($2,500 - $4,999)",Male,
2345,1,USA,USA,Industry,Complimentary Registration,Male,
2346,1,USA,USA,Professor,Board Member,Male,
2347,1,USA,USA,Industry,Non-Member,Male,
2348,1,USA,USA,Industry,"Bronze Sponsor ($1,000 - $2,499)",Male,
2349,1,USA,USA,Professor,Non-Member,Male,
2350,1,USA,USA,Government Scientist,Non-Member,Male,
2351,1,USA,USA,Academia Scientist,Member,Female,
2352,1,USA,USA,Professor,Non-Member,Male,
2353,1,USA,USA,Industry,"Silver Sponsor ($2,500 - $4,999)",Male,
2354,1,Italy,Europe,Professor,Non-Member,Male,
2355,1,USA,USA,Industry,Non-Member,Male,
2356,1,USA,USA,Industry,Member,Male,
2357,1,USA,USA,Graduate Student,Student,Male,
2358,1,USA,USA,Industry,"Bronze Sponsor ($1,000 - $2,499)",Male,
2359,1,USA,USA,Industry,Non-Member,Male,
2360,1,USA,USA,Industry,Member,Male,
2361,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2362,1,USA,USA,Industry,Non-Member,Male,
2363,1,USA,USA,Industry,Board Member,Male,
2364,1,USA,USA,Professor,Member,Female,
2365,1,USA,USA,Industry,Non-Member,Female,
2366,1,South Korea,Asia,Professor,Non-Member,Male,
2367,1,USA,USA,Government Scientist,Member,Unknown,
2368,1,USA,USA,Industry,Non-Member,Female,
2369,1,USA,USA,Industry,Member,Male,
2370,1,USA,USA,Graduate Student,Student Non-Member,Male,
2371,1,USA,USA,Professor,Non-Member,Male,
2372,1,USA,USA,Professor,Member,Male,
2373,1,Saudi Arabia,Middle East,Professor,Member,Female,
2374,1,USA,USA,Graduate Student,Student Non-Member,Female,
2375,1,USA,USA,Professor,Non-Member,Female,
2376,1,USA,USA,Industry,Non-Member,Female,
2377,1,Germany,Europe,Industry,Non-Member,Male,
2378,1,USA,USA,Industry,Non-Member,Female,
2379,1,USA,USA,Graduate Student,Student Non-Member,Female,
2380,1,Saudi Arabia,Middle East,Academia Scientist,Member,Male,
2381,1,USA,USA,Industry,Complimentary Registration,Male,
2382,1,USA,USA,Graduate Student,Student Non-Member,Male,
2383,1,Switzerland,Europe,Professor,Member,Male,
2384,1,South Korea,Asia,Academia Scientist,Student Non-Member,Unknown,
2385,1,USA,USA,Professor,Member,Male,
2386,1,USA,USA,Industry,Member,Female,
2387,1,China,Asia,Industry,Non-Member,Unknown,
2388,1,USA,USA,Postdoctoral Researcher,Member,Male,
2389,1,USA,USA,Industry,Member,Unknown,
2390,1,USA,USA,Professor,Member,Male,
2391,1,USA,USA,Graduate Student,Student Non-Member,Male,
2392,1,USA,USA,Industry,Non-Member,Male,
2393,1,USA,USA,Government Scientist,Non-Member,Male,
2394,1,USA,USA,Industry,Non-Member,Male,
2395,1,USA,USA,Government Scientist,Member,Female,
2396,1,USA,USA,Industry,Student Non-Member,Male,
2397,1,USA,USA,Industry,"Silver Sponsor ($2,500 - $4,999)",Male,
2398,1,Unknown,Unknown,Industry,Complimentary Registration,Male,
2399,1,USA,USA,Graduate Student,Student Non-Member,Female,
2400,1,USA,USA,Graduate Student,Student Non-Member,Female,
2401,1,USA,USA,Industry,Complimentary Registration,Male,
2402,1,USA,USA,Industry,Non-Member,Male,
2403,1,USA,USA,Graduate Student,Student Non-Member,Female,
2404,1,Israel,Middle East,Professor,Non-Member,Male,
2405,1,USA,USA,Graduate Student,Student,Male,
2406,1,USA,USA,Government Scientist,Non-Member,Female,
2407,1,USA,USA,Industry,Non-Member,Male,
2408,1,USA,USA,Graduate Student,Student Non-Member,Female,
2409,1,USA,USA,Industry,Non-Member,Male,
2410,1,USA,USA,Professor,Member,Female,
2411,1,USA,USA,Graduate Student,Student Non-Member,Female,
2412,1,USA,USA,Professor,Member,Male,
2413,1,USA,USA,Professor,Non-Member,Male,
2414,1,USA,USA,Graduate Student,Student,Male,
2415,1,USA,USA,Graduate Student,Student Non-Member,Female,
2416,1,USA,USA,Postdoctoral Researcher,Student,Male,
2417,1,USA,USA,Professor,Non-Member,Male,
2418,1,USA,USA,Industry,Non-Member,Male,
2419,1,USA,USA,Industry,Member,Female,
2420,1,USA,USA,Graduate Student,Student Non-Member,Male,
2421,1,USA,USA,Graduate Student,Student,Male,
2422,1,USA,USA,Graduate Student,Student Non-Member,Female,
2423,1,Turkey,Middle East,Professor,Non-Member,Female,
2424,1,Israel,Middle East,Industry,Non-Member,Male,
2425,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2426,1,USA,USA,Industry,Board Member,Male,
2427,1,USA,USA,Graduate Student,Student,Female,
2428,1,USA,USA,Industry,"Gold Sponsor ($5,000 - $9,999)",Male,
2429,1,Germany,Europe,Industry,Non-Member,Male,
2430,1,USA,USA,Graduate Student,Student,Male,
2431,1,USA,USA,Graduate Student,Student Non-Member,Male,
2432,1,USA,USA,Industry,Non-Member,Male,
2433,1,USA,USA,Graduate Student,Student Non-Member,Male,
2434,1,USA,USA,Postdoctoral Researcher,Non-Member,Female,
2435,1,USA,USA,Graduate Student,Complementary Registration - Student,Male,
2436,1,USA,USA,Industry,Non-Member,Unknown,
2437,1,USA,USA,Industry,Non-Member,Unknown,
2438,1,USA,USA,Government Scientist,Member,Male,
2439,1,USA,USA,Graduate Student,Student Non-Member,Unknown,
2440,1,USA,USA,Professor,Member,Male,
2441,1,USA,USA,Graduate Student,Student Non-Member,Male,
2442,1,USA,USA,Postdoctoral Researcher,Non-Member,Male,
2443,1,USA,USA,Professor,Non-Member,Female,
2444,1,South Korea,Asia,Graduate Student,Student Non-Member,Male,
2445,1,USA,USA,Graduate Student,Student,Male,
2446,1,USA,USA,Industry,"Exhibitor ($2,500)",Male,
2447,1,USA,USA,Postdoctoral Researcher,Non-Member,Female,
2448,1,USA,USA,Industry,Non-Member,Male,
2449,1,Netherlands,Europe,Professor,Non-Member,Male,
2450,1,USA,USA,Graduate Student,Student Non-Member,Male,
2451,1,USA,USA,Industry,Non-Member,Male,
2452,1,USA,USA,Government Scientist,Member,Male,
2453,1,Germany,Europe,Graduate Student,Student Non-Member,Male,
2454,1,USA,USA,Industry,Member,Male,
2455,1,USA,USA,Graduate Student,Student,Male,
2456,1,USA,USA,Graduate Student,Student Non-Member,Female,
2457,1,USA,USA,Industry,Member,Male,
2458,1,Saudi Arabia,Middle East,Industry,Student,Male,
2459,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2460,1,Israel,Middle East,Graduate Student,Student Non-Member,Male,
2461,1,USA,USA,Industry,Non-Member,Male,
2462,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Male,
2463,1,USA,USA,Graduate Student,Student Non-Member,Female,
2464,1,USA,USA,Industry,Non-Member,Male,
2465,1,USA,USA,Professor,Member,Female,
2466,1,USA,USA,Professor,Non-Member,Male,
2467,1,USA,USA,Industry,Complimentary Registration,Male,
2468,1,USA,USA,Graduate Student,Student Non-Member,Male,
2469,1,USA,USA,Professor,Non-Member,Male,
2470,1,Japan,Asia,Professor,Non-Member,Male,
2471,1,Italy,Europe,Graduate Student,Complementary Registration - Student,Male,
2472,1,USA,USA,Unknown/Other,"Bronze Sponsor ($1,000 - $2,499)",Unknown,
2473,1,USA,USA,Academia Scientist,Non-Member,Male,
2474,1,USA,USA,Graduate Student,Student Non-Member,Male,
2475,1,Netherlands,Europe,Industry,Non-Member,Male,
2476,1,USA,USA,Government Scientist,Member,Male,
2477,1,USA,USA,Professor,Non-Member,Male,
2478,1,USA,USA,Graduate Student,Student Non-Member,Female,
2479,1,USA,USA,Graduate Student,Student Non-Member,Male,
2480,1,USA,USA,Industry,Member,Male,
2481,1,USA,USA,Government Scientist,Non-Member,Male,
2482,1,USA,USA,Professor,Non-Member,Male,
2483,1,Saudi Arabia,Middle East,Graduate Student,Student Non-Member,Male,
2484,1,USA,USA,Graduate Student,Student,Male,
2485,1,USA,USA,Graduate Student,Student Non-Member,Female,
2486,1,USA,USA,Graduate Student,Student,Male,
2487,1,USA,USA,Industry,Non-Member,Unknown,
2488,1,USA,USA,Graduate Student,Student,Female,
2489,1,USA,USA,Graduate Student,Student Non-Member,Female,
2490,1,USA,USA,Postdoctoral Researcher,Member,Male,
2491,1,Saudi Arabia,Middle East,Academia Scientist,Non-Member,Unknown,
2492,1,China,Asia,Professor,Non-Member,Male,
2493,1,USA,USA,Graduate Student,Student Non-Member,Male,
2494,1,Germany,Europe,Industry,Non-Member,Male,
2495,1,China,Asia,Professor,Non-Member,Female,
2496,1,USA,USA,Industry,Non-Member,Male,
2497,1,USA,USA,Graduate Student,Student Non-Member,Male,
2498,1,USA,USA,Professor,Student,Male,
2499,1,USA,USA,Graduate Student,Student Non-Member,Male,
2500,1,USA,USA,Industry,Member,Male,
2501,1,USA,USA,Graduate Student,Student Non-Member,Male,
2502,1,USA,USA,Professor,Complimentary Registration,Male,
2503,1,USA,USA,Professor,Member,Male,
2504,1,USA,USA,Industry,Member,Male,
2505,1,USA,USA,Professor,Member,Male,
2506,1,USA,USA,Government Scientist,Non-Member,Male,
2507,1,Sweden,Europe,Graduate Student,Student Non-Member,Male,
2508,1,South Korea,Asia,Graduate Student,Student Non-Member,Unknown,
2509,1,Singapore,Asia,Unknown/Other,Non-Member,Male,
2510,1,United Kingdom,Europe,Professor,Non-Member,Female,
2511,1,USA,USA,Graduate Student,Student Non-Member,Female,
2512,1,USA,USA,Graduate Student,Student Non-Member,Male,
2513,1,USA,USA,Postdoctoral Researcher,Student Non-Member,Female,
2514,1,USA,USA,Industry,Member,Male,
2515,1,USA,USA,Graduate Student,Student Non-Member,Male,
2516,1,Japan,Asia,Industry,Non-Member,Unknown,
2517,1,USA,USA,Graduate Student,Student,Female,
2518,1,USA,USA,Industry,Member,Male,
2519,1,USA,USA,Graduate Student,Student Non-Member,Male,
2520,1,USA,USA,Graduate Student,Student,Male,
2521,1,USA,USA,Graduate Student,Student Non-Member,Female,
2522,1,USA,USA,Graduate Student,Student Non-Member,Female,
2523,1,USA,USA,Industry,Non-Member,Female,
2524,1,Singapore,Asia,Academia Scientist,Student,Female,
2525,1,South Korea,Asia,Graduate Student,Student Non-Member,Male,
2526,1,USA,USA,Graduate Student,Student Non-Member,Female,
2527,1,USA,USA,Academia Scientist,Member,Male,
2528,1,USA,USA,Industry,Non-Member,Male,
2529,1,China,Asia,Industry,Non-Member,Unknown,
2530,1,USA,USA,Graduate Student,Student Non-Member,Female,
2531,1,USA,USA,Graduate Student,Student Non-Member,Male,
2532,1,USA,USA,Industry,Non-Member,Unknown,
2533,1,Australia,Oceania,Graduate Student,Student Non-Member,Female,
2534,1,USA,USA,Graduate Student,Student Non-Member,Female,
2535,1,USA,USA,Graduate Student,Student Non-Member,Male,
2536,1,USA,USA,Postdoctoral Researcher,Non-Member,Female,
2537,1,USA,USA,Professor,Member,Male,
